,ModelType,agents,decay_limit,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
3674,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.1,0.0,,0.01,6.0,,,,732.9290322580645,1.841211,19.0,0.68945,79744.0,520256.0,0.31055,,2.60128
3675,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.1,0.0,,0.01,6.0,,,,421.6741935483871,11.171924,30.0,0.570185,95593.0,504407.0,0.429815,,2.522035
3676,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.1,0.0,,0.1,6.0,,,,482.3112903225807,5.125662999999999,27.0,0.66851,58983.0,541017.0,0.33149,,2.705085
3677,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.1,0.0,,0.1,6.0,,,,477.9354838709677,3.5683,28.0,0.631405,57499.0,542501.0,0.368595,,2.712505
3678,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.1,0.0,,0.1,6.0,,,,467.6241935483871,4.927489,27.0,0.608035,53404.0,546596.0,0.391965,,2.73298
3679,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.2,0.0,,0.01,6.0,,,,751.4612903225807,1.3999059999999997,16.0,0.6792,104087.0,495913.0,0.3208,,2.479565
3680,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.2,0.0,,0.01,6.0,,,,735.1935483870968,0.984338,21.0,0.62408,95865.0,504135.0,0.37592,,2.520675
3681,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.2,0.0,,0.01,6.0,,,,460.1193548387097,4.089292,30.0,0.626335,76567.0,523433.0,0.373665,,2.617165
3682,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.2,0.0,,0.1,6.0,,,,448.55,4.552807999999999,30.0,0.68111,85070.0,514930.0,0.31889,,2.57465
3683,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.2,0.0,,0.1,6.0,,,,433.68870967741935,3.782933999999999,31.0,0.643135,69097.0,530903.0,0.356865,,2.654515
3684,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.2,0.0,,0.1,6.0,,,,470.8290322580645,4.523395999999999,27.0,0.60614,52351.0,547649.0,0.39386,,2.738245
3685,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.3,0.0,,0.01,6.0,,,,425.4274193548387,3.353397,31.0,0.712595,70329.0,529671.0,0.287405,,2.648355
3686,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.3,0.0,,0.01,6.0,,,,696.2709677419355,0.7968719999999995,24.0,0.667595,103109.0,496891.0,0.332405,,2.484455
3687,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.3,0.0,,0.01,6.0,,,,713.0290322580645,1.115592,21.0,0.648105,106550.0,493450.0,0.351895,,2.46725
3688,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.3,0.0,,0.1,6.0,,,,733.8532258064516,1.2869449999999991,21.0,0.69318,69837.0,530163.0,0.30682,,2.650815
3689,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.3,0.0,,0.1,6.0,,,,429.3112903225807,4.494687999999997,31.0,0.64788,62234.0,537766.0,0.35212,,2.68883
3690,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.3,0.0,,0.1,6.0,,,,466.2016129032258,4.20283,27.0,0.595525,53067.0,546933.0,0.404475,,2.734665
3691,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.1,0.0,,0.01,8.0,,,,697.5451612903225,1.085607,25.0,0.64273,113296.0,486704.0,0.35727,,2.43352
3692,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.1,0.0,,0.01,8.0,,,,438.2548387096774,3.634938,29.0,0.665915,86582.0,513418.0,0.334085,,2.56709
3693,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.1,0.0,,0.01,8.0,,,,706.5096774193548,2.3503840000000005,25.0,0.588935,108362.0,491638.0,0.411065,,2.45819
3694,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.1,0.0,,0.1,8.0,,,,730.3306451612904,1.9485369999999995,25.0,0.688405,84056.0,515944.0,0.311595,,2.57972
3695,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.1,0.0,,0.1,8.0,,,,783.0306451612903,2.1424260000000004,9.0,0.691525,88674.0,511326.0,0.308475,,2.55663
3696,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.1,0.0,,0.1,8.0,,,,457.2048387096774,7.932499999999999,30.0,0.681505,56487.0,543513.0,0.318495,,2.717565
3697,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.2,0.0,,0.01,8.0,,,,738.9677419354839,1.915165,22.0,0.6625,107291.0,492709.0,0.3375,,2.463545
3698,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.2,0.0,,0.01,8.0,,,,462.73548387096776,4.556884,27.0,0.589665,125389.0,474611.0,0.410335,,2.373055
3699,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.2,0.0,,0.01,8.0,,,,432.8483870967742,4.615692,31.0,0.57107,92586.0,507414.0,0.42893,,2.53707
3700,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.2,0.0,,0.1,8.0,,,,650.8677419354839,0.9657970000000002,25.0,0.718325,92534.0,507466.0,0.281675,,2.53733
3701,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.2,0.0,,0.1,8.0,,,,688.9,1.243019,25.0,0.72154,65025.0,534975.0,0.27846,,2.674875
3702,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.2,0.0,,0.1,8.0,,,,504.22741935483873,7.666471999999999,26.0,0.647715,59164.0,540836.0,0.352285,,2.70418
3703,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.3,0.0,,0.01,8.0,,,,457.241935483871,4.165334,28.0,0.65689,108736.0,491264.0,0.34311,,2.45632
3704,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.3,0.0,,0.01,8.0,,,,483.36451612903227,6.286478000000001,26.0,0.610815,100865.0,499135.0,0.389185,,2.495675
3705,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.3,0.0,,0.01,8.0,,,,721.3306451612904,1.923203,21.0,0.61933,92263.0,507737.0,0.38067,,2.538685
3706,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.3,0.0,,0.1,8.0,,,,724.1064516129032,1.463496,23.0,0.717145,92196.0,507804.0,0.282855,,2.53902
3707,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.3,0.0,,0.1,8.0,,,,718.2112903225807,1.7870660000000005,23.0,0.693365,75975.0,524025.0,0.306635,,2.620125
3708,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.3,0.0,,0.1,8.0,,,,487.1,4.310655000000001,26.0,0.665165,80265.0,519735.0,0.334835,,2.598675
3709,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.1,0.0,,0.01,10.0,,,,711.4870967741936,1.1038109999999997,25.0,0.62368,109728.0,490272.0,0.37632,,2.45136
3710,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.1,0.0,,0.01,10.0,,,,708.2064516129033,1.255379,25.0,0.57214,117036.0,482964.0,0.42786,,2.41482
3711,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.1,0.0,,0.01,10.0,,,,417.8467741935484,4.761126999999998,30.0,0.630985,126126.0,473874.0,0.369015,,2.36937
3712,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.1,0.0,,0.1,10.0,,,,726.3032258064516,1.374664,21.0,0.746735,77506.0,522494.0,0.253265,,2.61247
3713,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.1,0.0,,0.1,10.0,,,,734.1758064516129,1.2191639999999997,18.0,0.685525,95241.0,504759.0,0.314475,,2.523795
3714,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.1,0.0,,0.1,10.0,,,,723.6887096774194,1.0468460000000002,20.0,0.68264,81874.0,518126.0,0.31736,,2.59063
3715,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.2,0.0,,0.01,10.0,,,,761.3467741935484,1.228107,15.0,0.654195,110206.0,489794.0,0.345805,,2.44897
3716,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.2,0.0,,0.01,10.0,,,,690.3193548387097,1.4775310000000004,25.0,0.68476,116833.0,483167.0,0.31524,,2.415835
3717,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.2,0.0,,0.01,10.0,,,,723.9854838709678,1.117457,22.0,0.623755,137156.0,462844.0,0.376245,,2.31422
3718,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.2,0.0,,0.1,10.0,,,,737.3677419354839,1.2373670000000003,20.0,0.74151,81962.0,518038.0,0.25849,,2.59019
3719,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.2,0.0,,0.1,10.0,,,,740.4612903225807,1.1383059999999998,18.0,0.704575,89256.0,510744.0,0.295425,,2.55372
3720,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.2,0.0,,0.1,10.0,,,,416.65645161290325,3.549595,31.0,0.687405,99589.0,500411.0,0.312595,,2.502055
3721,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.3,0.0,,0.01,10.0,,,,435.7677419354839,4.608490999999999,29.0,0.57344,120904.0,479096.0,0.42656,,2.39548
3722,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.3,0.0,,0.01,10.0,,,,676.5435483870967,0.9892820000000002,25.0,0.605875,117004.0,482996.0,0.394125,,2.41498
3723,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.3,0.0,,0.01,10.0,,,,664.9435483870968,1.1635340000000003,25.0,0.623805,107364.0,492636.0,0.376195,,2.46318
3724,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.99,0.3,0.0,,0.1,10.0,,,,720.3177419354839,1.2748930000000005,25.0,0.728115,106659.0,493341.0,0.271885,,2.466705
3725,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.95,0.3,0.0,,0.1,10.0,,,,433.3306451612903,3.892581999999999,31.0,0.73641,98655.0,501345.0,0.26359,,2.506725
3726,,"TitForTat,Nydegger,Champion,Borufsen,GraaskampAndKatzen",,0.9,0.3,0.0,,0.1,10.0,,,,680.4951612903226,1.899821,24.0,0.700585,86649.0,513351.0,0.299415,,2.566755
3727,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.95,0.1,0.0,,0.01,2.0,,,,695.2887096774193,1.135487,24.0,0.9142408857142856,6645286.0,203354714.0,0.0857591142857142,,2.905067342857143
3728,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.99,0.1,0.0,,0.01,2.0,,,,739.4693548387097,0.8610410000000001,20.0,0.8980588428571429,9187128.0,200812872.0,0.1019411571428571,,2.868755314285714
3729,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.95,0.2,0.0,,0.01,2.0,,,,443.7983870967742,3.304084,27.0,0.8301292285714286,21586491.0,188413509.0,0.1698707714285714,,2.691621557142857
3730,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.99,0.2,0.0,,0.01,2.0,,,,710.5806451612904,1.2214019999999997,23.0,0.8052471285714285,25008648.0,184991352.0,0.1947528714285714,,2.6427336
3731,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.95,0.1,0.0,,0.01,4.0,,,,695.6903225806452,0.7510939999999999,25.0,0.6853851285714285,6689408.0,203310592.0,0.3146148714285714,,2.9044370285714285
3732,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.99,0.1,0.0,,0.01,4.0,,,,425.3306451612903,3.6160009999999994,31.0,0.7065421428571429,19004224.0,190995776.0,0.2934578571428571,,2.7285110857142856
3733,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.95,0.2,0.0,,0.01,4.0,,,,726.0274193548387,0.9800269999999996,24.0,0.6337710571428572,25066784.0,184933216.0,0.3662289428571428,,2.6419030857142856
3734,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.99,0.2,0.0,,0.01,4.0,,,,689.0870967741936,0.8733779999999999,24.0,0.6396609571428571,38317857.0,171682143.0,0.3603390428571428,,2.452602042857143
3735,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.95,0.1,0.0,,0.01,8.0,,,,418.48225806451615,3.189249,31.0,0.7669437571428571,2811394.0,207188606.0,0.2330562428571428,,2.9598372285714287
3736,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.99,0.1,0.0,,0.01,8.0,,,,743.3870967741935,0.9290320000000002,17.0,0.7877995571428571,10515790.0,199484210.0,0.2122004428571428,,2.8497744285714286
3737,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.95,0.2,0.0,,0.01,8.0,,,,451.19193548387096,3.055034,29.0,0.6617410142857143,19826643.0,190173357.0,0.3382589857142857,,2.716762242857143
3738,,"TitForTat,Nydegger,TidemanAndChieruzzi,Champion,Borufsen,GraaskampAndKatzen,OmegaTFT",0.05,0.99,0.2,0.0,,0.01,8.0,,,,490.8419354838709,4.062988000000001,26.0,0.6663742571428571,26505289.0,183494711.0,0.3336257428571428,,2.6213530142857144
3739,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.001,1.0,,,,698.4532258064517,0.7470429999999999,25.0,0.8962825,3289190.0,5110810.0,0.1037175,,1.8252892857142855
3740,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.001,1.0,,,,692.8854838709677,0.725392,25.0,0.8535257142857143,3332985.0,5067015.0,0.1464742857142857,,1.8096482142857144
3741,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.01,1.0,,,,699.0177419354839,0.7720320000000002,22.0,0.8204364285714286,3348698.0,5051302.0,0.1795635714285714,,1.8040364285714283
3742,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.01,1.0,,,,695.7645161290322,0.7590009999999996,24.0,0.8654428571428572,3334843.0,5065157.0,0.1345571428571428,,1.8089846428571428
3743,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.1,1.0,,,,734.5193548387097,0.7280419999999999,16.0,0.7108807142857143,3190432.0,5209568.0,0.2891192857142857,,1.86056
3744,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.1,1.0,,,,685.583870967742,0.694031,23.0,0.7845871428571428,3214799.0,5185201.0,0.2154128571428571,,1.8518575
3745,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.001,1.0,,,,732.9951612903226,0.7980379999999998,20.0,0.8593703571428571,3440168.0,4959832.0,0.1406296428571428,,1.7713685714285714
3746,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.001,1.0,,,,771.6370967741935,0.7760379999999999,15.0,0.8366839285714286,3463532.0,4936468.0,0.1633160714285714,,1.7630242857142857
3747,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.01,1.0,,,,763.7967741935483,0.805035,13.0,0.7940596428571428,3483065.0,4916935.0,0.2059403571428571,,1.7560482142857143
3748,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.01,1.0,,,,700.7903225806451,0.757056,25.0,0.82287,3465609.0,4934391.0,0.17713,,1.7622825
3749,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.1,1.0,,,,432.0677419354839,2.816036,30.0,0.6898685714285714,3275989.0,5124011.0,0.3101314285714285,,1.8300039285714285
3750,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.1,1.0,,,,445.9564516129032,2.9409460000000003,29.0,0.7413807142857143,3304702.0,5095298.0,0.2586192857142857,,1.8197492857142856
3751,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.001,2.0,,,,650.016129032258,0.6970219999999999,25.0,0.7594646428571429,3329935.0,5070065.0,0.2405353571428571,,1.8107375
3752,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.001,2.0,,,,467.1516129032258,3.172053,27.0,0.6317971428571428,3271795.0,5128205.0,0.3682028571428571,,1.8315017857142857
3753,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.01,2.0,,,,739.9774193548387,0.7800359999999998,22.0,0.7946214285714286,3062748.0,5337252.0,0.2053785714285714,,1.9061614285714288
3754,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.01,2.0,,,,726.3532258064516,0.7380010000000005,22.0,0.8020525,3188463.0,5211537.0,0.1979475,,1.8612632142857144
3755,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.1,2.0,,,,699.8129032258065,0.7240379999999998,24.0,0.6960196428571429,3064613.0,5335387.0,0.3039803571428571,,1.9054953571428568
3756,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.1,2.0,,,,668.2354838709678,0.8799749999999998,25.0,0.7614657142857143,3054280.0,5345720.0,0.2385342857142857,,1.9091857142857145
3757,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.001,2.0,,,,714.9032258064516,0.8380550000000001,22.0,0.6494389285714286,3488856.0,4911144.0,0.3505610714285714,,1.75398
3758,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.001,2.0,,,,793.2758064516129,0.8280379999999999,6.0,0.6412228571428571,3465349.0,4934651.0,0.3587771428571428,,1.762375357142857
3759,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.01,2.0,,,,712.0612903225806,0.794385,25.0,0.7555503571428571,3273805.0,5126195.0,0.2444496428571428,,1.8307839285714285
3760,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.01,2.0,,,,734.5564516129032,0.768995,22.0,0.7817392857142857,3307272.0,5092728.0,0.2182607142857142,,1.8188314285714289
3761,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.1,2.0,,,,678.5774193548388,0.7195640000000001,25.0,0.6138546428571429,3190344.0,5209656.0,0.3861453571428571,,1.860591428571429
3762,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.1,2.0,,,,430.7532258064516,2.800089,30.0,0.6212635714285715,3209295.0,5190705.0,0.3787364285714286,,1.8538232142857145
3763,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.001,4.0,,,,708.2193548387097,0.7640710000000001,24.0,0.4555764285714285,3597543.0,4802457.0,0.5444235714285715,,1.7151632142857145
3764,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.001,4.0,,,,445.01129032258063,3.3661389999999995,29.0,0.5807853571428572,2816166.0,5583834.0,0.4192146428571429,,1.9942264285714288
3765,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.01,4.0,,,,458.2967741935484,3.240471999999999,29.0,0.6169153571428572,2667826.0,5732174.0,0.3830846428571428,,2.047205
3766,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.01,4.0,,,,717.6064516129032,0.7300379999999997,22.0,0.7475489285714285,2930343.0,5469657.0,0.2524510714285714,,1.9534489285714285
3767,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.1,4.0,,,,664.5983870967742,0.675289,25.0,0.5749389285714286,2656191.0,5743809.0,0.4250610714285714,,2.0513603571428574
3768,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.1,0.0,,0.1,4.0,,,,701.733870967742,0.7689670000000002,25.0,0.6959242857142857,2862153.0,5537847.0,0.3040757142857143,,1.9778025
3769,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.001,4.0,,,,471.2790322580645,3.6759619999999993,26.0,0.2835410714285714,3944784.0,4455216.0,0.7164589285714286,,1.5911485714285714
3770,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.001,4.0,,,,681.8306451612904,0.7400339999999999,25.0,0.3808989285714286,3737722.0,4662278.0,0.6191010714285714,,1.6650992857142857
3771,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.01,4.0,,,,697.8870967741935,0.7654940000000005,25.0,0.5498796428571429,2970124.0,5429876.0,0.4501203571428571,,1.9392414285714288
3772,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.01,4.0,,,,688.0854838709678,0.7210380000000002,25.0,0.6875542857142857,3254552.0,5145448.0,0.3124457142857142,,1.83766
3773,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.2,0.0,,0.1,4.0,,,,714.4903225806452,0.7980499999999998,23.0,0.5246460714285714,2921269.0,5478731.0,0.4753539285714285,,1.9566896428571428
3774,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.99,0.2,0.0,,0.1,4.0,,,,425.5129032258064,2.785016,30.0,0.5821964285714286,3133948.0,5266052.0,0.4178035714285714,,1.8807328571428568
3775,,"TitForTat,AllC,AllD,Davis,Shubik,SteinAndRapoport,Grudger,TidemanAndChieruzzi,Nydegger,Grofman,Tullock,Downing,Joss,Feld",0.05,0.95,0.1,0.0,,0.001,8.0,,,,744.6145161290323,0.809973,20.0,0.5214503571428571,2847908.0,5552092.0,0.4785496428571428,,1.98289
