,ModelType,agents,discount_rate,epsilon,epsilon_decay,hidden_size,learning_rate,lookback,n1,n2,num_layers,tn_mean_score,tn_mean_time,tn_rank,tr_cooperation_percentage,tr_cumul_regret,tr_cumul_reward,tr_defection_percentage,tr_final_loss,tr_mean_reward
99,DQN,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",0.95,0.05,0.0,,0.01,1,4,,,466.65,27.37664500000001,28,0.1866285714285714,353552,486448,0.8133714285714285,0.4248397509963194,1.7373142857142858
100,DQN,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",0.99,0.05,0.0,,0.01,1,4,,,738.2887096774193,37.178344,21,0.9399714285714286,141168,698832,0.0600285714285714,2.0704862813119043,2.4958285714285715
101,DQN,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",0.95,0.1,0.0,,0.01,1,4,,,449.2661290322581,35.08168099999999,30,0.0505642857142857,381902,458098,0.9494357142857144,1.138491085446636,1.6360642857142855
102,DQN,"TitForTat,Nydegger,Downing,TidemanAndChieruzzi,Champion,Borufsen,SecondByGraaskampKatzen",0.99,0.1,0.0,,0.01,1,4,,,457.6241935483871,49.89833799999998,27,0.3329285714285714,329903,510097,0.6670714285714285,0.7678595945001355,1.821775
103,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,4,4,,490.6209677419355,18.786141,25,0.230985,155890,444110,0.769015,0.457289177264305,2.22055
104,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,4,4,,459.5709677419355,18.190002,28,0.08412,153757,446243,0.91588,1.73253633341812,2.231215
105,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,4,4,,486.8870967741936,19.166638,26,0.27789,164190,435810,0.72211,0.4892383437174508,2.17905
106,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,4,4,,738.0419354838709,16.396872000000002,19,0.899975,63291,536709,0.100025,2.2585325,2.683545
107,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,4,8,,426.3870967741936,17.265871,31,0.04908,142009,457991,0.95092,1.789223558596535,2.289955
108,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,4,8,,443.5790322580645,18.073761000000008,27,0.0581,144487,455513,0.9419,1.7782115149367752,2.277565
109,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,4,8,,496.7483870967742,20.70182299999999,25,0.36482,147167,452833,0.63518,0.4330767171082743,2.264165
110,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,4,8,,503.3838709677419,15.626617000000008,25,0.47424,178580,421420,0.52576,1.6339179590259525,2.1071
111,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,4,12,,659.9677419354839,15.183088,25,0.949585,31097,568903,0.050415,2.38427047375374,2.844515
112,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,4,12,,717.983870967742,16.182567,21,0.7146,70821,529179,0.2854,0.4030234520873641,2.645895
113,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,4,12,,741.4048387096774,16.544056999999995,19,0.39349,140360,459640,0.60651,0.4383585408462646,2.2982
114,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,4,12,,474.35967741935485,18.060785,26,0.20173,168687,431313,0.79827,0.7326598399561312,2.156565
115,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,4,16,,732.6645161290322,17.046913999999997,24,0.95011,31754,568246,0.04989,2.381315,2.84123
116,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,4,16,,701.6048387096774,16.137299000000002,22,0.950105,30925,569075,0.049895,2.384927532224656,2.845375
117,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,4,16,,449.2887096774194,17.640791999999998,28,0.365945,145226,454774,0.634055,0.4489103212403676,2.27387
118,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,4,16,,429.71774193548384,17.841704,30,0.26171,168904,431096,0.73829,0.8340481024808775,2.15548
119,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,4,24,,423.1629032258065,16.852893,31,0.324365,132614,467386,0.675635,0.4290170757076433,2.33693
120,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,4,24,,674.308064516129,15.565892999999996,25,0.950375,30516,569484,0.049625,2.349311493907785,2.84742
121,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,4,24,,433.8112903225807,18.260398,31,0.145835,149776,450224,0.854165,1.11063285428561,2.25112
122,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,4,24,,680.2951612903225,16.162080000000003,25,0.53855,112394,487606,0.46145,0.5609119412787785,2.43803
123,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,4,32,,454.9016129032258,18.49179399999999,29,0.050205,141483,458517,0.949795,1.794455899409856,2.292585
124,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,4,32,,483.4629032258064,19.790353000000003,26,0.115175,163939,436061,0.884825,1.681755799430213,2.180305
125,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,4,32,,761.7467741935484,17.015251000000003,17,0.899995,62033,537967,0.100005,2.2640917886698246,2.689835
126,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,4,32,,431.6112903225807,17.828647999999998,31,0.117005,144183,455817,0.882995,1.4543000832772277,2.279085
127,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,8,4,,703.8612903225807,15.801236,21,0.949955,31121,568879,0.050045,2.38429756444335,2.844395
128,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,8,4,,435.4435483870968,18.599667,30,0.48849,80624,519376,0.51151,0.6031911694877252,2.59688
129,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,8,4,,739.5645161290323,17.076986999999995,23,0.34698,143984,456016,0.65302,0.4514097537830146,2.28008
130,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,8,4,,686.608064516129,16.132493999999998,25,0.520165,113952,486048,0.479835,0.6168282676372396,2.43024
131,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,8,8,,476.23548387096776,19.802902,26,0.33586,122780,477220,0.66414,0.4820966172867606,2.3861
132,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,8,8,,742.4306451612903,17.699382,17,0.50522,115763,484237,0.49478,1.1195587234768274,2.421185
133,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,8,8,,669.9354838709677,15.153723999999997,25,0.89987,62748,537252,0.10013,2.260812505919297,2.68626
134,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,8,8,,571.1112903225807,17.663006,25,0.49387,167352,432648,0.50613,1.686969045958856,2.16324
135,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,8,12,,718.3112903225806,16.273652999999996,24,0.95029,30122,569878,0.04971,2.3883408438133022,2.84939
136,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,8,12,,505.60483870967744,19.019062,25,0.089455,156347,443653,0.910545,1.7200561926509557,2.218265
137,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,8,12,,717.7596774193548,16.732578000000004,23,0.900695,61419,538581,0.099305,2.266300760598304,2.692905
138,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,8,12,,737.8725806451613,16.901846000000006,19,0.48119,137314,462686,0.51881,1.0810173438268047,2.31343
139,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,8,16,,679.35,15.529881999999995,25,0.948165,30179,569821,0.051835,2.388047279041475,2.849105
140,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,8,16,,428.3274193548387,18.639283,30,0.106305,158967,441033,0.893695,1.7063303285234337,2.205165
141,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,8,16,,643.591935483871,14.981165000000004,25,0.340095,144304,455696,0.659905,0.6263885898415967,2.27848
142,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,8,16,,463.7983870967742,17.232308999999997,28,0.523645,102083,497917,0.476355,0.605937495509784,2.489585
143,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,8,24,,449.5870967741935,18.789859,27,0.04968,141370,458630,0.95032,1.794555500422245,2.29315
144,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,8,24,,703.2435483870968,16.230987000000002,25,0.683425,59468,540532,0.316575,0.4384040913313707,2.70266
145,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,8,24,,708.1887096774194,16.448895,24,0.898785,62785,537215,0.101215,2.26088870947782,2.686075
146,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,8,24,,565.8483870967742,16.736836,25,0.20103,166710,433290,0.79897,0.722164814262084,2.16645
147,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,8,32,,764.7967741935483,17.559089,18,0.94946,31530,568470,0.05054,2.382284574327762,2.84235
148,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,8,32,,663.5209677419355,15.408320999999995,25,0.63624,67424,532576,0.36376,0.4414280007682868,2.66288
149,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,8,32,,469.0919354838709,19.404837000000004,27,0.392155,140674,459326,0.607845,0.4468438728584347,2.29663
150,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,8,32,,752.7193548387097,17.089554,21,0.570755,96885,503115,0.429245,0.5227647717163492,2.515575
151,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,12,4,,492.1032258064516,21.501994,25,0.04965,141482,458518,0.95035,1.7940581562818307,2.29259
152,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,12,4,,747.9645161290323,16.787479000000005,16,0.690985,41173,558827,0.309015,0.4452370726511182,2.794135
153,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,12,4,,439.9725806451613,18.76287600000001,29,0.341435,140196,459804,0.658565,0.5266790278494499,2.29902
154,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,12,4,,660.3903225806451,17.064476,25,0.664115,100969,499031,0.335885,0.8793143548576399,2.495155
155,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,12,8,,731.1532258064516,16.128807000000002,20,0.94999,29749,570251,0.05001,2.389854013103246,2.851255
156,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,12,8,,697.3129032258065,16.177717000000005,24,0.945865,31342,568658,0.054135,2.384051996455949,2.84329
157,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,12,8,,696.1951612903226,16.235904,25,0.6682,127978,472022,0.3318,1.90011625141492,2.36011
158,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,12,8,,675.2887096774193,16.716238999999998,25,0.590555,83872,516128,0.409445,0.5329703976354787,2.58064
159,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,12,12,,430.6435483870968,17.700701000000006,29,0.050555,142149,457851,0.949445,1.7915019205402023,2.289255
160,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,12,12,,675.7483870967742,16.518766999999997,25,0.530325,75551,524449,0.469675,0.587599371159898,2.622245
161,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,12,12,,467.3209677419355,18.505927000000003,29,0.362035,143529,456471,0.637965,0.4837184984306421,2.282355
162,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,12,12,,560.6645161290322,18.535642,25,0.66099,70141,529859,0.33901,0.4976845149739494,2.649295
163,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,12,16,,718.7887096774193,16.352465,24,0.949715,30552,569448,0.050285,2.3863261258657364,2.84724
164,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,12,16,,747.5258064516129,17.128476000000003,17,0.505425,89512,510488,0.494575,0.5406252922194066,2.55244
165,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,12,16,,645.2532258064516,18.936593,25,0.53783,157267,442733,0.46217,1.7385475268839077,2.213665
166,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,12,16,,647.0774193548388,16.265886000000002,25,0.48913,105070,494930,0.51087,0.6364709381219477,2.47465
167,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,12,24,,748.9854838709678,17.418127,15,0.95005,31612,568388,0.04995,2.3820931310651257,2.84194
168,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,12,24,,499.2451612903226,16.712589,27,0.569195,65999,534001,0.430805,0.5487680114249057,2.670005
169,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,12,24,,692.8403225806452,17.556502,24,0.842555,83730,516270,0.157445,2.15220249886914,2.58135
170,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,12,24,,541.3870967741935,17.221437000000005,27,0.57661,154515,445485,0.42339,1.7510279175341563,2.227425
171,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,12,32,,674.7596774193548,15.786965000000002,25,0.950595,29317,570683,0.049405,2.391731962907416,2.853415
172,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,12,32,,480.0919354838709,19.432918,27,0.10939,150630,449370,0.89061,1.7412446597930036,2.24685
173,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,12,32,,711.5983870967742,16.431439,23,0.899515,60593,539407,0.100485,2.270184388297112,2.697035
174,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,12,32,,510.3983870967742,16.953914,25,0.26777,156217,443783,0.73223,0.6988775700761404,2.218915
175,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,16,4,,735.6596774193548,17.394403,17,0.948845,31230,568770,0.051155,2.383904561367035,2.84385
176,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,16,4,,754.3983870967742,17.351427000000005,18,0.60262,48245,551755,0.39738,0.5137612014109618,2.758775
177,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,16,4,,763.9064516129032,17.519776999999994,15,0.89893,63538,536462,0.10107,2.257685,2.68231
178,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,16,4,,502.5951612903226,16.376329,27,0.244875,162236,437764,0.755125,0.7103127897917301,2.18882
179,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,16,8,,713.4483870967742,15.909706999999996,23,0.95031,29291,570709,0.04969,2.3919328670326774,2.853545
180,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,16,8,,687.65,15.937787999999996,24,0.625625,73107,526893,0.374375,0.4802108855292924,2.634465
181,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,16,8,,741.7161290322581,17.052049999999998,18,0.8998,62098,537902,0.1002,2.2636493147723376,2.68951
182,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,16,8,,670.5145161290322,15.488438,25,0.61231,85073,514927,0.38769,0.564711715207137,2.574635
183,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,16,12,,732.2112903225807,16.293493,20,0.949645,30809,569191,0.050355,2.385610165278912,2.845955
184,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,16,12,,466.7,18.945991,26,0.73039,49718,550282,0.26961,0.4074630110869052,2.75141
185,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,16,12,,447.81612903225806,18.424115000000004,30,0.383305,137295,462705,0.616695,0.4683427204251138,2.313525
186,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,16,12,,582.7854838709677,18.718527,25,0.54717,157856,442144,0.45283,1.7352313004370654,2.21072
187,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,16,16,,428.4951612903226,17.343485,31,0.050645,141955,458045,0.949355,1.792636272168448,2.290225
188,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,16,16,,422.9274193548387,16.268310000000003,31,0.29484,112520,487480,0.70516,1.1310234066368456,2.4374
189,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,16,16,,731.1258064516129,16.244883,23,0.90082,61555,538445,0.09918,2.2660865092040696,2.692225
190,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,16,16,,458.1032258064516,18.60325200000001,27,0.26382,142786,457214,0.73618,0.7273451982172812,2.28607
191,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,16,24,,653.8032258064516,14.969639999999998,25,0.335495,134365,465635,0.664505,0.4424977699983246,2.328175
192,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,16,24,,696.6403225806451,15.742677000000002,23,0.950425,30085,569915,0.049575,2.3535427572988987,2.849575
193,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,16,24,,734.233870967742,16.881134,20,0.89989,61458,538542,0.10011,2.2663572264412046,2.69271
194,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,16,24,,566.1564516129032,16.92718,25,0.555325,160503,439497,0.444675,1.7229538610873618,2.197485
195,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,16,32,,739.5951612903226,16.691820999999997,23,0.950085,31035,568965,0.049915,2.3846917484762136,2.844825
196,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,16,32,,706.5274193548387,15.882062,25,0.5232,90239,509761,0.4768,0.5358780909169156,2.548805
197,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,16,32,,706.6177419354839,15.984263000000002,24,0.90001,63455,536545,0.09999,2.258019625644218,2.682725
198,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,16,32,,762.4774193548387,17.109490000000005,15,0.900785,60120,539880,0.099215,2.271740083937645,2.6994
199,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,24,4,,744.641935483871,16.597551,14,0.949835,30877,569123,0.050165,2.385331749417696,2.845615
200,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,24,4,,723.016129032258,16.162327,24,0.696195,63326,536674,0.303805,0.445246371862173,2.68337
201,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,24,4,,461.9403225806452,18.766543,28,0.22637,163713,436287,0.77363,0.976471568583759,2.181435
202,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,24,4,,730.9451612903226,16.526200000000003,20,0.898,62650,537350,0.102,2.2615710377420326,2.68675
203,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,24,8,,452.9209677419355,17.799475,29,0.288595,134397,465603,0.711405,0.4472628030784045,2.328015
204,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,24,8,,690.5451612903225,16.285454000000005,23,0.950105,30141,569859,0.049895,2.3490647567739305,2.849295
205,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,24,8,,439.7209677419355,17.637839999999997,30,0.246125,156948,443052,0.753875,0.9505426318497722,2.21526
206,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,24,8,,683.4822580645161,17.53351,25,0.46879,103823,496177,0.53121,0.6287633532440354,2.480885
207,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,24,12,,701.3516129032258,16.225755,25,0.947885,32219,567781,0.052115,2.3792416161855687,2.838905
208,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,24,12,,743.8677419354839,16.896177,16,0.6407,63513,536487,0.3593,0.4670928758917562,2.682435
209,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,24,12,,659.2596774193548,15.2778,25,0.900205,62327,537673,0.099795,2.262516411220231,2.688365
210,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,24,12,,521.0629032258065,17.397726,25,0.448,98711,501289,0.552,0.6677487679613637,2.506445
211,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,24,16,,699.6822580645161,16.072377000000003,24,0.949995,29819,570181,0.050005,2.3895643080351503,2.850905
212,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,24,16,,419.6483870967742,17.602319999999995,31,0.089055,154763,445237,0.910945,1.7252250192249654,2.226185
213,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,24,16,,737.5451612903225,16.436977,17,0.89834,61721,538279,0.10166,2.2651877906847,2.691395
214,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,24,16,,644.7790322580645,16.991773,25,0.41965,111746,488254,0.58035,0.6821419045311483,2.44127
215,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,24,24,,746.3435483870968,16.630008999999998,14,0.877305,38739,561261,0.122695,2.342513675323246,2.806305
216,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,24,24,,746.2548387096774,16.537018,18,0.950435,29022,570978,0.049565,2.3542978929680243,2.85489
217,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.01,4,24,24,,730.9225806451612,16.349818000000003,20,0.89999,61880,538120,0.10001,2.264291365431436,2.6906
218,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.2,0.0,,0.001,4,24,24,,429.5032258064516,17.979216000000005,30,0.515955,153897,446103,0.484045,1.561460303736607,2.230515
219,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.01,4,24,32,,705.158064516129,15.835697,24,0.94981,30984,569016,0.05019,2.38473527310872,2.84508
220,DQN,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik",0.95,0.1,0.0,,0.001,4,24,32,,424.78225806451616,17.447786999999998,30,0.490765,86530,513470,0.509235,0.625458808935169,2.56735
